Ticker,Name,OtherName,Sector,Industry,Sub-Industry
SQSP,Squarespace,Squarespace,Technology,Software,Infrastructure
SR,Spire,Spire Energy,Utilities,Utilities,Regulated Gas
SRCE,1st Source,1st Source,Financial Services,Banks,Regional
SRCL,Stericycle,Stericycle,Industrials,Waste Management,
SRDX,Surmodics,SurModics,Healthcare,Medical Devices,
SRE,Sempra,Sempra Energy,Utilities,Utilities,Diversified
SRFM,Surf Air Mobility,Surf Air Mobility,Industrials,Airlines,
SRG,Seritage Growth Properties,Seritage Growth Properties,Real Estate,Real Estate Services,
SRI,Stoneridge,Stoneridge,Consumer Cyclical,Auto Parts,
SRPT,Sarepta Therapeutics,Sarepta Therapeutics,Healthcare,Biotechnology,
SRRK,Scholar Rock Holding,Scholar Rock Holding,Healthcare,Biotechnology,
SRTS,Sensus Healthcare,Sensus Healthcare,Healthcare,Medical Devices,
SSB,SouthState,South State Corp,Financial Services,Banks,Regional
SSBI,Summit State Bank,Summit State Bank,Financial Services,Banks,Regional
SSBK,Southern States Bancshares,Southern States Bancshares,Financial Services,Banks,Regional
SSD,Simpson Manufacturing Co.,Simpson Manufacturing Company,Basic Materials,Lumber & Wood Production,
SSIC,Silver Spike Investment,Silver Spike Investment,Financial Services,Asset Management,
SSNC,SS&C Technologies Holdings,SS&C Technologies,Technology,Software,Application
SSP,The E.W. Scripps Company,E. W. Scripps Company,Communication Services,Broadcasting,
SSSS,SuRo Capital,SuRo Capital,Financial Services,Asset Management,
SST,System1,System1,Industrials,Specialty Business Services,
SSTI,SoundThinking,ShotSpotter,Technology,Software,Application
SSTK,Shutterstock,Shutterstock,Communication Services,Internet Content & Information,
ST,Sensata Technologies Holding,Sensata Technologies,Technology,Scientific & Technical Instruments,
STAA,STAAR Surgical Company,STAAR Surgical,Healthcare,Medical Instruments & Supplies,
STAF,Staffing 360 Solutions,Staffing 360 Solutions,Industrials,Staffing & Employment Services,
STAG,STAG Industrial,STAG Industrial,Real Estate,REIT,Industrial
STBA,S&T Bancorp,S&amp;T Bancorp,Financial Services,Banks,Regional
STC,Stewart Information Services,Stewart Information Services,Financial Services,Insurance,Property & Casualty
STCN,Steel Connect,Steel Connect,Industrials,Integrated Freight & Logistics,
STEL,Stellar Bancorp,Stellar Bancorp,Financial Services,Banks,Regional
STEM,Stem,stem,Technology,Software,Infrastructure
STEP,StepStone Group LP,StepStone Group,Financial Services,Asset Management,
STER,Sterling Check,Sterling Check,Technology,Software,Infrastructure
STGW,Stagwell,Stagwell,Communication Services,Advertising Agencies,
STI,Solidion Technology,Solidion Technology,Industrials,Electrical Equipment & Parts,
STIM,Neuronetics,Neuronetics,Healthcare,Diagnostics & Research,
STKS,The ONE Group Hospitality,The ONE Group Hospitality,Consumer Cyclical,Restaurants,
STLD,Steel Dynamics,Steel Dynamics,Basic Materials,Steel,
STOK,Stoke Therapeutics,Stoke Therapeutics,Healthcare,Biotechnology,
STR,Sitio Royalties,Sitio Royalties,Energy,Oil & Gas E&P,
STRA,Strategic Education,Strategic Education,Consumer Defensive,Education & Training Services,
STRL,Sterling Infrastructure,Sterling Construction,Industrials,Engineering & Construction,
STRM,Streamline Health Solutions,Streamline Health Solutions,Healthcare,Health Information Services,
STRO,Sutro Biopharma,Sutro Biopharma,Healthcare,Biotechnology,
STRS,Stratus Properties,Stratus Properties,Real Estate,Real Estate,Diversified
STRT,Strattec Security,Strattec Security,Consumer Cyclical,Auto Parts,
STRW,Strawberry Fields REIT,Strawberry Fields REIT,Real Estate,REIT,Healthcare Facilities
STT,State Street,State Street Corporation,Financial Services,Asset Management,
STTK,Shattuck Labs,Shattuck Labs,Healthcare,Biotechnology,
STWD,Starwood Property Trust,Starwood Property Trust,Real Estate,REIT,Mortgage
STXS,Stereotaxis,Stereotaxis,Healthcare,Medical Instruments & Supplies,
STZ,Constellation Brands,Constellation Brands,Consumer Defensive,Beverages,Wineries & Distilleries
SUI,Sun Communities,Sun Communities,Real Estate,REIT,Residential
SUM,Summit Materials,Summit Materials,Basic Materials,Building Materials,
SUN,Sunoco LP,Sunoco,Energy,Oil & Gas Refining & Marketing,
SUP,Superior Industries International,Superior Industries International,Consumer Cyclical,Auto Parts,
SUPN,Supernus Pharmaceuticals,Supernus Pharmaceuticals,Healthcare,Drug Manufacturers,Specialty & Generic
SURG,SurgePays,SurgePays,Technology,Software,Application
SVC,Service Properties Trust,Service Properties Trust,Real Estate,REIT,Hotel & Motel
SVCO,Silvaco Group,Silvaco Group,Technology,Software,Application
SVRA,Savara,Savara Pharmaceuticals,Healthcare,Biotechnology,
SVV,Savers Value Village,Savers Value Village,Consumer Cyclical,Specialty Retail,
SWAV,Shockwave Medical,ShockWave Medical,Healthcare,Medical Devices,
SWBI,Smith & Wesson Brands,Smith &amp; Wesson,Industrials,Aerospace & Defense,
SWI,SolarWinds,SolarWinds,Technology,Software,Infrastructure
SWIM,Latham Group,Latham Group,Industrials,Building Products & Equipment,
SWK,Stanley Black & Decker,Stanley Black &amp; Decker,Industrials,Tools & Accessories,
SWKH,SWK Holdings,SWK Holdings,Financial Services,Asset Management,
SWKS,Skyworks Solutions,Skyworks Solutions,Technology,Semiconductors,
SWN,Southwestern Energy Company,Southwestern Energy,Energy,Oil & Gas E&P,
SWTX,SpringWorks Therapeutics,SpringWorks Therapeutics,Healthcare,Biotechnology,
SWX,Southwest Gas Holdings,Southwest Gas,Utilities,Utilities,Regulated Gas
SXC,SunCoke Energy,SunCoke Energy,Basic Materials,Coking Coal,
SXI,Standex International,Standex,Industrials,Specialty Industrial Machinery,
SXT,Sensient Technologies,Sensient Technologies,Basic Materials,Specialty Chemicals,
SYBT,Stock Yards Bancorp,Stock Yards Bancorp,Financial Services,Banks,Regional
SYBX,Synlogic,Synlogic,Healthcare,Biotechnology,
SYF,Synchrony Financial,Synchrony,Financial Services,Credit Services,
SYK,Stryker,Stryker Corporation,Healthcare,Medical Devices,
SYM,Symbotic,Symbotic,Industrials,Specialty Industrial Machinery,
SYNA,Synaptics Incorporated,Synaptics,Technology,Semiconductors,
SYRE,Spyre Therapeutics,Spyre Therapeutics,Healthcare,Biotechnology,
SYRS,Syros Pharmaceuticals,Syros Pharmaceuticals,Healthcare,Biotechnology,
SYY,Sysco,Sysco,Consumer Defensive,Food Distribution,
T,AT&T,AT&T,Communication Services,Telecom Services,
TACT,TransAct Technologies Incorporated,TransAct Technologies,Technology,Computer Hardware,
TALK,Talkspace,Talkspace,Healthcare,Health Information Services,
TALO,Talos Energy,Talos Energy,Energy,Oil & Gas E&P,
TAP,Molson Coors Beverage Company,Molson Coors,Consumer Defensive,Beverages,Brewers
TAPM,Tapinator,Tapinator,Communication Services,Electronic Gaming & Multimedia,
TARA,Protara Therapeutics,Protara Therapeutics,Healthcare,Biotechnology,
TARS,Tarsus Pharmaceuticals,Tarsus Pharmaceuticals,Healthcare,Biotechnology,
TASK,TaskUs,TaskUs,Technology,Information Technology Services,
TAST,Carrols Restaurant Group,Carrols Restaurant Group,Consumer Cyclical,Restaurants,
TAYD,Taylor Devices,Taylor Devices,Industrials,Specialty Industrial Machinery,
TBBK,The Bancorp,The Bancorp,Financial Services,Banks,Regional
TBI,TrueBlue,TrueBlue,Industrials,Staffing & Employment Services,
TBIO,Telesis Bio,Telesis Bio,Healthcare,Medical Devices,
TBLA,Taboola.com,Taboola.com,Communication Services,Internet Content & Information,
TBLT,ToughBuilt Industries,ToughBuilt Industries,Industrials,Tools & Accessories,
TBNK,Territorial Bancorp,Territorial Bancorp,Financial Services,Banks,Regional
TBRG,TruBridge,TruBridge,Healthcare,Health Information Services,
TCBC,TC Bancshares,TC Bancshares,Financial Services,Banks,Regional
TCBI,Texas Capital Bancshares,Texas Capital Bancshares,Financial Services,Banks,Regional
TCBK,TriCo Bancshares,TriCo Bancshares,Financial Services,Banks,Regional
TCBX,Third Coast Bancshares,Third Coast Bancshares,Financial Services,Banks,Regional
TCI,Transcontinental Realty Investors,Transcontinental Realty Investors,Real Estate,Real Estate Services,
TCMD,Tactile Systems Technology,Tactile Medical,Healthcare,Medical Devices,
TCRT,Alaunos Therapeutics,Alaunos Therapeutics,Healthcare,Biotechnology,
TCRX,TScan Therapeutics,TScan Therapeutics,Healthcare,Biotechnology,
TCS,The Container Store Group,The Container Store,Consumer Cyclical,Specialty Retail,
TDC,Teradata,Teradata,Technology,Software,Infrastructure
TDG,TransDigm Group Incorporated,TransDigm,Industrials,Aerospace & Defense,
TDOC,Teladoc Health,Teladoc Health,Healthcare,Health Information Services,
TDS,Telephone and Data Systems,Telephone and Data Systems,Communication Services,Telecom Services,
TDUP,ThredUp,ThredUp,Consumer Cyclical,Internet Retail,
TDW,Tidewater,Tidewater,Energy,Oil & Gas Equipment & Services,
TDY,Teledyne Technologies Incorporated,Teledyne,Technology,Scientific & Technical Instruments,
TECH,Bio-Techne,Bio-Techne,Healthcare,Biotechnology,
TECX,Tectonic Therapeutic,Tectonic Therapeutic,Healthcare,Biotechnology,
TELA,TELA Bio,TELA Bio,Healthcare,Medical Devices,
TELL,Tellurian,Tellurian,Energy,Oil & Gas E&P,
TELO,Telomir Pharmaceuticals,Telomir Pharmaceuticals,Healthcare,Biotechnology,
TEM,Tempus AI,Tempus AI,Healthcare,Health Information Services,
TENB,Tenable Holdings,Tenable,Technology,Software,Infrastructure
TER,Teradyne,Teradyne,Technology,Semiconductor Equipment & Materials,
TERN,Terns Pharmaceuticals,Terns Pharmaceuticals,Healthcare,Biotechnology,
TEX,Terex,Terex,Industrials,Farm & Heavy Construction Machinery,
TFC,Truist Financial,Truist Financial,Financial Services,Banks,Regional
TFIN,Triumph Financial,Triumph Financial,Financial Services,Banks,Regional
TFSL,TFS Financial,TFS Financial,Financial Services,Banks,Regional
TFX,Teleflex Incorporated,Teleflex,Healthcare,Medical Instruments & Supplies,
TG,Tredegar,Tredegar,Industrials,Metal Fabrication,
TGAN,Transphorm,Transphorm,Technology,Semiconductor Equipment & Materials,
TGI,Triumph Group,Triumph Group,Industrials,Aerospace & Defense,
TGNA,TEGNA,Tegna,Communication Services,Broadcasting,
TGT,Target,Target,Consumer Defensive,Discount Stores,
TGTX,TG Therapeutics,TG Therapeutics,Healthcare,Biotechnology,
TH,Target Hospitality,Target Hospitality,Industrials,Specialty Business Services,
THAR,Tharimmune,Tharimmune,Healthcare,Biotechnology,
THC,Tenet Healthcare,Tenet Healthcare,Healthcare,Medical Care Facilities,
THFF,First Financial,First Financial,Financial Services,Banks,Regional
THG,The Hanover Insurance Group,Hanover Insurance Group,Financial Services,Insurance,Property & Casualty
THO,THOR Industries,Thor Industries,Consumer Cyclical,Recreational Vehicles,
THR,Thermon Group Holdings,Thermon Group,Industrials,Specialty Industrial Machinery,
THRD,Third Harmonic Bio,Third Harmonic Bio,Healthcare,Biotechnology,
THRM,Gentherm Incorporated,Gentherm,Consumer Cyclical,Auto Parts,
THRY,Thryv Holdings,Thryv,Communication Services,Internet Content & Information,
THS,TreeHouse Foods,TreeHouse Foods,Consumer Defensive,Packaged Foods,
TIL,Instil Bio,Instil Bio,Healthcare,Biotechnology,
TILE,Interface,Interface,Industrials,Building Products & Equipment,
TIO,Tingo Group,Tingo Group,Technology,Software,Application
TIPT,Tiptree,Tiptree,Financial Services,Insurance,Specialty
TISI,Team,Team Inc,Industrials,Specialty Business Services,
TITN,Titan Machinery,Titan Machinery,Industrials,Industrial Distribution,
TIVC,Tivic Health Systems,Tivic Health Systems,Healthcare,Medical Devices,
TJX,The TJX Companies,TJX Companies,Consumer Cyclical,Apparel Retail,
TKO,TKO Group Holdings,TKO Group,Communication Services,Entertainment,
TKR,The Timken Company,Timken Company,Industrials,Tools & Accessories,
TLIS,Talis Biomedical,Talis Biomedical,Healthcare,Medical Devices,
TLPH,Talphera,Talphera,Healthcare,Drug Manufacturers,Specialty & Generic
TLS,Telos,Telos,Technology,Software,Infrastructure
TLSI,TriSalus Life Sciences,TriSalus Life Sciences,Healthcare,Medical Devices,
TLYS,Tilly's,Tillys,Consumer Cyclical,Apparel Retail,
TMCI,Treace Medical Concepts,Treace Medical Concepts,Healthcare,Medical Devices,
TMDX,TransMedics Group,TransMedics Group,Healthcare,Medical Devices,
TMHC,Taylor Morrison Home,Taylor Morrison,Consumer Cyclical,Residential Construction,
TMO,Thermo Fisher Scientific,Thermo Fisher Scientific,Healthcare,Diagnostics & Research,
TMP,Tompkins Financial,Tompkins Financial,Financial Services,Banks,Regional
TMUS,T-Mobile US,T-Mobile US,Communication Services,Telecom Services,
TNC,Tennant Company,Tennant Company,Industrials,Specialty Industrial Machinery,
TNDM,Tandem Diabetes Care,Tandem Diabetes Care,Healthcare,Medical Devices,
TNET,TriNet Group,TriNet,Industrials,Staffing & Employment Services,
TNGX,Tango Therapeutics,Tango Therapeutics,Healthcare,Biotechnology,
TNL,Travel + Leisure Co.,Travel + Leisure,Consumer Cyclical,Travel Services,
TNXP,Tonix Pharmaceuticals Holding,Tonix Pharmaceuticals,Healthcare,Biotechnology,
TNYA,Tenaya Therapeutics,Tenaya Therapeutics,Healthcare,Biotechnology,
TOI,The Oncology Institute,The Oncology Institute,Healthcare,Medical Care Facilities,
TOL,Toll Brothers,Toll Brothers,Consumer Cyclical,Residential Construction,
TOON,Kartoon Studios,Kartoon Studios,Communication Services,Entertainment,
TOST,Toast,Toast,Technology,Software,Infrastructure
TOWN,TowneBank,TowneBank,Financial Services,Banks,Regional
TPB,Turning Point Brands,Turning Point Brands,Consumer Defensive,Tobacco,
TPC,Tutor Perini,Tutor Perini,Industrials,Engineering & Construction,
TPCS,TechPrecision,TechPrecision,Industrials,Metal Fabrication,
TPET,Trio Petroleum,Trio Petroleum,Energy,Oil & Gas E&P,
TPG,TPG,TPG Capital,Financial Services,Asset Management,
TPH,Tri Pointe Homes,Tri Pointe Homes,Consumer Cyclical,Residential Construction,
TPHS,Trinity Place Holdings,Trinity Place Holdings,Real Estate,Real Estate,Development
TPIC,TPI Composites,TPI Composites,Industrials,Specialty Industrial Machinery,
TPL,Texas Pacific Land,Texas Pacific Land Trust,Energy,Oil & Gas E&P,
TPR,Tapestry,Tapestry,Consumer Cyclical,Luxury Goods,
TPST,Tempest Therapeutics,Tempest Therapeutics,Healthcare,Biotechnology,
TPX,Tempur Sealy International,Tempur Sealy,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
TR,Tootsie Roll Industries,Tootsie Roll Industries,Consumer Defensive,Confectioners,
TRAK,ReposiTrak,ReposiTrak,Technology,Software,Application
TRC,Tejon Ranch Co.,Tejon Ranch,Industrials,Conglomerates,
TRDA,Entrada Therapeutics,Entrada Therapeutics,Healthcare,Biotechnology,
TREE,LendingTree,LendingTree,Financial Services,Financial Conglomerates,
TREX,Trex Company,Trex,Industrials,Building Products & Equipment,
TRGP,Targa Resources,Targa Resources,Energy,Oil & Gas Midstream,
TRIN,Trinity Capital,Trinity Capital,Financial Services,Credit Services,
TRIP,Tripadvisor,TripAdvisor,Consumer Cyclical,Travel Services,
TRMB,Trimble,Trimble,Technology,Scientific & Technical Instruments,
TRMK,Trustmark,Trustmark,Financial Services,Banks,Regional
TRML,Tourmaline Bio,Tourmaline Bio,Healthcare,Biotechnology,
TRN,Trinity Industries,Trinity Industries,Industrials,Railroads,
TRNO,Terreno Realty,Terreno Realty,Real Estate,REIT,Industrial
TRNS,Transcat,Transcat,Industrials,Industrial Distribution,
TROW,T. Rowe Price Group,T. Rowe Price,Financial Services,Asset Management,
TROX,Tronox Holdings,Tronox,Basic Materials,Chemicals,
TRS,TriMas,TriMas,Consumer Cyclical,Packaging & Containers,
TRST,TrustCo Bank Corp NY,TrustCo Bank,Financial Services,Banks,Regional
TRTX,TPG RE Finance Trust,TPG Real Estate Finance Trust,Real Estate,REIT,Mortgage
TRU,TransUnion,TransUnion,Industrials,Consulting Services,
TRUE,TrueCar,TrueCar,Communication Services,Internet Content & Information,
TRUL,Trulite,Trulite,Industrials,Electrical Equipment & Parts,
TRUL.CN,Trulieve Cannabis,Trulieve Cannabis,Healthcare,Drug Manufacturers,Specialty & Generic
TRUP,Trupanion,Trupanion,Financial Services,Insurance,Specialty
TRV,The Travelers Companies,The Travelers Companies,Financial Services,Insurance,Property & Casualty
TRVI,Trevi Therapeutics,Trevi Therapeutics,Healthcare,Biotechnology,
TRVN,Trevena,Trevena,Healthcare,Biotechnology,
TSBK,Timberland Bancorp,Timberland Bancorp,Financial Services,Banks,Regional
TSBX,Turnstone Biologics,Turnstone Biologics,Healthcare,Biotechnology,
TSCO,Tractor Supply Company,Tractor Supply,Consumer Cyclical,Specialty Retail,
TSE,Trinseo,Trinseo,Basic Materials,Specialty Chemicals,
TSHA,Taysha Gene Therapies,Taysha Gene Therapies,Healthcare,Biotechnology,
TSLA,Tesla,Tesla,Consumer Cyclical,Auto Manufacturers,Electric Vehicle
TSLX,Sixth Street Specialty Lending,Sixth Street Specialty Lending,Financial Services,Asset Management,
TSN,Tyson Foods,Tyson Foods,Consumer Defensive,Farm Products,
TSQ,Townsquare Media,Townsquare Media,Communication Services,Advertising Agencies,
TSVT,2seventy bio,2seventy bio,Healthcare,Biotechnology,
TTC,The Toro Company,The Toro Company,Industrials,Tools & Accessories,
TTD,The Trade Desk,The Trade Desk,Technology,Software,Application
TTEC,TTEC Holdings,TTEC,Technology,Information Technology Services,
TTEK,Tetra Tech,Tetra Tech,Industrials,Engineering & Construction,
TTGT,TechTarget,TechTarget,Communication Services,Internet Content & Information,
TTI,TETRA Technologies,Tetra Technologies,Energy,Oil & Gas Equipment & Services,
TTMI,TTM Technologies,TTM Technologies,Technology,Electronic Components,
TTNP,Titan Pharmaceuticals,Titan Pharmaceuticals,Healthcare,Biotechnology,
TTOO,T2 Biosystems,T2 Biosystems,Healthcare,Diagnostics & Research,
TTSH,Tile Shop Holdings,Tile Shop Holdings,Consumer Cyclical,Home Improvement Retail,
TTWO,Take-Two Interactive Software,Take 2 Interactive,Communication Services,Electronic Gaming & Multimedia,
TUP,Tupperware Brands,Tupperware Brands,Consumer Cyclical,Packaging & Containers,
TUSK,Mammoth Energy Services,Mammoth Energy Services,Industrials,Conglomerates,
TVGN,Tevogen Bio Holdings,Tevogen Bio,Healthcare,Biotechnology,
TVTX,Travere Therapeutics,Travere Therapeutics,Healthcare,Biotechnology,
TW,Tradeweb Markets,Tradeweb,Financial Services,Capital Markets,
TWI,Titan International,Titan International,Industrials,Farm & Heavy Construction Machinery,
TWIN,Twin Disc Incorporated,Twin Disc,Industrials,Specialty Industrial Machinery,
TWKS,Thoughtworks Holding,Thoughtworks,Technology,Information Technology Services,
TWLO,Twilio,Twilio,Communication Services,Internet Content & Information,
TWO,Two Harbors Investment,Two Harbors Investment,Real Estate,REIT,Mortgage
TWOU,2U,2U,Consumer Defensive,Education & Training Services,
TWST,Twist Bioscience,Twist Bioscience,Healthcare,Diagnostics & Research,
TXG,10x Genomics,10x Genomics,Healthcare,Health Information Services,
TXMD,TherapeuticsMD,TherapeuticsMD,Healthcare,Drug Manufacturers,Specialty & Generic
TXN,Texas Instruments Incorporated,Texas Instruments,Technology,Semiconductors,
TXO,TXO Partners L.P.,TXO Energy Partners,Energy,Oil & Gas E&P,
TXRH,Texas Roadhouse,Texas Roadhouse,Consumer Cyclical,Restaurants,
TXT,Textron,Textron,Industrials,Aerospace & Defense,
TYGO,Tigo Energy,Tigo Energy,Technology,Solar,
TYL,Tyler Technologies,Tyler Technologies,Technology,Software,Application
TYRA,Tyra Biosciences,Tyra Biosciences,Healthcare,Biotechnology,
TZOO,Travelzoo,Travelzoo,Communication Services,Advertising Agencies,
U,Unity Software,Unity Software,Technology,Software,Application
UA,Under Armour,Under Armour,Consumer Cyclical,Apparel Manufacturing,
UAL,United Airlines Holdings,United Airlines Holdings,Industrials,Airlines,
UAN,CVR Partners LP,CVR Partners,Basic Materials,Agricultural Inputs,
UAVS,AgEagle Aerial Systems,AgEagle Aerial Systems,Technology,Computer Hardware,
UBER,Uber Technologies,Uber,Technology,Software,Application
UBFO,United Security Bancshares,United Security Bancshares,Financial Services,Banks,Regional
UBSI,United Bankshares,United Bankshares,Financial Services,Banks,Regional
UBX,Unity Biotechnology,Unity Biotechnology,Healthcare,Biotechnology,
UCBI,United Community Banks,United Community Bank,Financial Services,Banks,Regional
UCTT,Ultra Clean Holdings,UCT (Ultra Clean Holdings),Technology,Semiconductor Equipment & Materials,
UDMY,Udemy,Udemy,Consumer Defensive,Education & Training Services,
UDR,UDR,UDR Apartments,Real Estate,REIT,Residential
UE,Urban Edge Properties,Urban Edge Properties,Real Estate,REIT,Retail
UEC,Uranium Energy,Uranium Energy,Energy,Uranium,
UEIC,Universal Electronics,Universal Electronics,Technology,Consumer Electronics,
UFCS,United Fire Group,United Fire Group,Financial Services,Insurance,Property & Casualty
UFI,Unifi,Unifi,Consumer Cyclical,Textile Manufacturing,
UFPI,UFP Industries,Universal Forest Products,Basic Materials,Lumber & Wood Production,
UFPT,UFP Technologies,UFP Technologies,Healthcare,Medical Devices,
UGI,UGI,UGI Corporation,Utilities,Utilities,Regulated Gas
UGRO,urban-gro,Urban-gro,Industrials,Farm & Heavy Construction Machinery,
UHAL,U-Haul Holding Company,Amerco,Industrials,Rental & Leasing Services,
UHG,United Homes Group,United Homes Group,Consumer Cyclical,Residential Construction,
UHS,Universal Health Services,Universal Health Services,Healthcare,Medical Care Facilities,
UHT,Universal Health Realty Income Trust,Universal Health Realty Income Trust,Real Estate,REIT,Healthcare Facilities
UI,Ubiquiti,Ubiquiti,Technology,Communication Equipment,
UIS,Unisys,Unisys,Technology,Information Technology Services,
ULBI,Ultralife,Ultralife Corporation,Industrials,Electrical Equipment & Parts,
ULCC,Frontier Group Holdings,Frontier Airlines,Industrials,Airlines,
ULH,Universal Logistics Holdings,Universal Logistics Holdings,Industrials,Trucking,
ULS,UL Solutions,UL Solutions,Industrials,Specialty Business Services,
ULTA,Ulta Beauty,ULTA Beauty,Consumer Cyclical,Specialty Retail,
ULY,Urgent.ly,Urgent.ly Inc.,Technology,Software,Application
UMAC,Unusual Machines,Unusual Machines,Financial Services,Shell Companies,
UMBF,UMB Financial,UMB Financial,Financial Services,Banks,Regional
UMH,UMH Properties,UMH Properties,Real Estate,REIT,Residential
UNB,Union Bankshares,Union Bankshares,Financial Services,Banks,Regional
UNF,UniFirst,UniFirst,Industrials,Specialty Business Services,
UNFI,United Natural Foods,United Natural Foods,Consumer Defensive,Food Distribution,
UNH,UnitedHealth Group Incorporated,UnitedHealth,Healthcare,Healthcare Plans,
UNIT,Uniti Group,UNITI,Real Estate,REIT,Specialty
UNM,Unum Group,Unum,Financial Services,Insurance,Life
UNP,Union Pacific,Union Pacific Corporation,Industrials,Railroads,
UNTY,Unity Bancorp,Unity Bancorp,Financial Services,Banks,Regional
UONE,Urban One,Urban One,Communication Services,Broadcasting,
UP,Wheels Up Experience,Wheels Up,Industrials,Airports & Air Services,
UPBD,Upbound Group,Upbound Group,Technology,Software,Application
UPLD,Upland Software,Upland Software,Technology,Software,Application
UPS,United Parcel Service,United Parcel Service,Industrials,Integrated Freight & Logistics,
UPST,Upstart Holdings,Upstart,Financial Services,Credit Services,
UPWK,Upwork,Upwork,Communication Services,Internet Content & Information,
UPXI,Upexi,Upexi,Communication Services,Internet Content & Information,
URBN,Urban Outfitters,Urban Outfitters,Consumer Cyclical,Apparel Retail,
URG,Ur-Energy,Ur Energy,Energy,Uranium,
URGN,UroGen Pharma,UroGen Pharma,Healthcare,Biotechnology,
URI,United Rentals,United Rentals,Industrials,Rental & Leasing Services,
USAC,USA Compression Partners LP,USA Compression Partners,Energy,Oil & Gas Equipment & Services,
USAP,Universal Stainless & Alloy Products,Universal Stainless & Alloy Products,Basic Materials,Steel,
USAU,U.S. Gold,U.S. Gold Corp,Basic Materials,Gold,
USB,U.S. Bancorp,U.S. Bancorp,Financial Services,Banks,Regional
USDP,USD Partners LP,USD Partners,Industrials,Railroads,
USFD,US Foods Holding,US Foods,Consumer Defensive,Food Distribution,
USGO,U.S. GoldMining,U.S. GoldMining,Basic Materials,Other Industrial Metals & Mining,
USIO,Usio,Usio,Technology,Software,Infrastructure
USLM,United States Lime & Minerals,United States Lime &amp; Minerals,Basic Materials,Building Materials,
USM,United States Cellular,U.S. Cellular,Communication Services,Telecom Services,
USNA,USANA Health Sciences,USANA,Consumer Defensive,Packaged Foods,
USPH,U.S. Physical Therapy,U.S. Physical Therapy,Healthcare,Medical Care Facilities,
UTHR,United Therapeutics,United Therapeutics,Healthcare,Biotechnology,
UTI,Universal Technical Institute,Universal Technical Institute,Consumer Defensive,Education & Training Services,
UTL,Unitil,Unitil Corporation,Utilities,Utilities,Diversified
UTMD,Utah Medical Products,Utah Medical Products,Healthcare,Medical Instruments & Supplies,
UTRS,Minerva Surgical,Minerva Surgical,Healthcare,Medical Devices,
UTZ,Utz Brands,Utz Brands,Consumer Defensive,Packaged Foods,
UUUU,Energy Fuels,Energy Fuels,Energy,Uranium,
UVE,Universal Insurance Holdings,Universal Insurance Holdings,Financial Services,Insurance,Property & Casualty
UVSP,Univest Financial,Univest,Financial Services,Banks,Regional
UVV,Universal,Universal Corporation,Consumer Defensive,Tobacco,
UWMC,UWM Holdings,UWM Holdings,Financial Services,Mortgage Finance,
V,Visa,Visa,Financial Services,Credit Services,
VABK,Virginia National Bankshares,Virginia National Bankshares,Financial Services,Banks,Regional
VAC,Marriott Vacations Worldwide,Marriott Vacations Worldwide,Consumer Cyclical,Resorts & Casinos,
VALU,Value Line,Value Line,Financial Services,Financial Data & Stock Exchanges,
VANI,Vivani Medical,Vivani Medical,Healthcare,Biotechnology,
VAPO,Vapotherm,Vapotherm,Healthcare,Medical Devices,
VATE,INNOVATE,INNOVATE Corp.,Industrials,Engineering & Construction,
VAXX,Vaxxinity,Vaxxinity,Healthcare,Biotechnology,
VBFC,Village Bank and Trust Financial,Village Bank and Trust Financial,Financial Services,Banks,Regional
VBIV,VBI Vaccines,VBI Vaccines,Healthcare,Biotechnology,
VBTX,Veritex Holdings,Veritex Holdings,Financial Services,Banks,Regional
VC,Visteon,Visteon,Consumer Cyclical,Auto Parts,
VCEL,Vericel,Vericel,Healthcare,Biotechnology,
VCNX,Vaccinex,Vaccinex,Healthcare,Biotechnology,
VCSA,Vacasa,Vacasa,Technology,Software,Application
VCTR,Victory Capital Holdings,Victory Capital,Financial Services,Asset Management,
VCYT,Veracyte,Veracyte,Healthcare,Diagnostics & Research,
VECO,Veeco Instruments,Veeco,Technology,Semiconductor Equipment & Materials,
VEEV,Veeva Systems,Veeva Systems,Healthcare,Health Information Services,
VEL,Velocity Financial,Velocity Financial,Financial Services,Mortgage Finance,
VERA,Vera Therapeutics,Vera Therapeutics,Healthcare,Biotechnology,
VERB,Verb Technology Company,Verb Technology,Technology,Software,Application
VERI,Veritone,Veritone,Technology,Software,Infrastructure
VERU,Veru,Veru,Healthcare,Biotechnology,
VERV,Verve Therapeutics,Verve Therapeutics,Healthcare,Biotechnology,
VERX,Vertex,Vertex,Technology,Software,Application
VERY,Vericity,Vericity,Financial Services,Insurance,Life
VFC,V.F.,VF Corporation,Consumer Cyclical,Apparel Manufacturing,
VGAS,Verde Clean Fuels,Verde Clean Fuels,Utilities,Utilities,Renewable
VGR,Vector Group,Vector Group,Consumer Defensive,Tobacco,
VGZ,Vista Gold,Vista Gold,Basic Materials,Gold,
VHI,Valhi,Valhi,Basic Materials,Chemicals,
VIA,Via Renewables,Via Renewables,Utilities,Utilities,Regulated Electric
VIAV,Viavi Solutions,VIAVI Solutions,Technology,Communication Equipment,
VICI,VICI Properties,VICI Properties,Real Estate,REIT,Diversified
VICR,Vicor,Vicor,Technology,Electronic Components,
VIEW,View,"View, Inc.",Industrials,Building Products & Equipment,
