Ticker,Name,OtherName,Sector,Industry,Sub-Industry
SFBC,"Sound Financial Bancorp, Inc.",Sound Financial Bancorp,Financial Services,Banks—Regional,
SFBS,"ServisFirst Bancshares, Inc.",ServisFirst Bancshares,Financial Services,Banks - Regional,
SFIX,"Stitch Fix, Inc.",Stitch Fix,Consumer Cyclical,Apparel Retail,
SFM,"Sprouts Farmers Market, Inc.",Sprouts Farmers Market,Consumer Defensive,Grocery Stores,
SFNC,Simmons First National Corporation,Simmons First National,Financial Services,Banks - Regional,
SFST,"Southern First Bancshares, Inc.",Southern First Bancshares,Financial Services,Banks—Regional,
SG,"Sweetgreen, Inc.",Sweetgreen,Consumer Cyclical,Restaurants,
SGA,"Saga Communications, Inc.",Saga Communications,Communication Services,Broadcasting,
SGBX,Safe & Green Holdings Corp.,SG Blocks,Industrials,Metal Fabrication,
SGC,"Superior Group of Companies, Inc.",Superior Group of Companies,Consumer Cyclical,Apparel Manufacturing,
SGE,"Strong Global Entertainment, Inc.",Strong Global Entertainment,Technology,Computer Hardware,
SGH,"SMART Global Holdings, Inc.",SMART Global Holdings,Technology,Semiconductors,
SGHT,"Sight Sciences, Inc.",Sight Sciences,Healthcare,Medical Devices,
SGMA,"SigmaTron International, Inc.",SigmaTron International,Technology,Electronic Components,
SGMO,"Sangamo Therapeutics, Inc.",Sangamo Therapeutics,Healthcare,Biotechnology,
SGMT,Sagimet Biosciences Inc.,Sagimet Biosciences,Healthcare,Biotechnology,
SGN,"Signing Day Sports, Inc.",Signing Day Sports,Technology,Software—Application,
SGRP,"SPAR Group, Inc.",SPAR Group,Industrials,Specialty Business Services,
SGRY,"Surgery Partners, Inc.",Surgery Partners,Healthcare,Medical Care Facilities,
SGU,"Star Group, L.P.",Star Group,Energy,Oil & Gas Refining & Marketing,
SHAK,Shake Shack Inc.,Shake Shack,Consumer Cyclical,Restaurants,
SHBI,"Shore Bancshares, Inc.",Shore Bancshares,Financial Services,Banks—Regional,
SHC,Sotera Health Company,Sotera Health,Healthcare,Diagnostics & Research,
SHCO,Soho House & Co Inc.,Soho House & Co,Consumer Cyclical,Lodging,
SHCR,"Sharecare, Inc.",Sharecare,Healthcare,Health Information Services,
SHEN,Shenandoah Telecommunications Company,Shentel,Communication Services,Telecom Services,
SHIM,Shimmick Corporation,Shimmick,Industrials,Engineering & Construction,
SHLS,"Shoals Technologies Group, Inc.",Shoals Technologies,Technology,Solar,
SHO,"Sunstone Hotel Investors, Inc.",Sunstone Hotel Investors,Real Estate,REIT - Hotel & Motel,
SHOO,"Steven Madden, Ltd.",Steve Madden,Consumer Cyclical,Footwear & Accessories,
SHOT,"Safety Shot, Inc.",Safety Shot,Consumer Defensive,Beverages—Non-Alcoholic,
SHPW,"Shapeways Holdings, Inc.",Shapeways,Industrials,Specialty Industrial Machinery,
SHW,The Sherwin-Williams Company,Sherwin-Williams,Basic Materials,Specialty Chemicals,
SHYF,"The Shyft Group, Inc.",The Shyft Group,Industrials,Farm & Heavy Construction Machinery,
SIBN,"SI-BONE, Inc.",SI-BONE,Healthcare,Medical Devices,
SIDU,"Sidus Space, Inc.",Sidus Space,Industrials,Aerospace & Defense,
SIEB,Siebert Financial Corp.,Siebert Financial,Financial Services,Capital Markets,
SIGA,"SIGA Technologies, Inc.",SIGA Technologies,Healthcare,Drug Manufacturers - Specialty & Generic,
SIGI,"Selective Insurance Group, Inc.",Selective Insurance,Financial Services,Insurance - Property & Casualty,
SILA,"Sila Realty Trust, Inc.",Sila Realty Trust,Real Estate,REIT - Healthcare Facilities,
SILK,"Silk Road Medical, Inc",Silk Road Medical,Healthcare,Medical Devices,
SINT,"Sintx Technologies, Inc.",SINTX Technologies,Healthcare,Medical Devices,
SIRC,Solar Integrated Roofing Corporation,Solar Integrated Roofing,Technology,Solar,
SIRI,Sirius XM Holdings Inc.,Sirius XM,Communication Services,Entertainment,
SITC,SITE Centers Corp.,SITE Centers,Real Estate,REIT - Retail,
SITE,"SiteOne Landscape Supply, Inc.",SiteOne Landscape Supply,Industrials,Industrial Distribution,
SITM,SiTime Corporation,SiTime,Technology,Semiconductors,
SIX,Six Flags Entertainment Corporation,Six Flags,Consumer Cyclical,Leisure,
SJM,The J. M. Smucker Company,J.M. Smucker Company,Consumer Defensive,Packaged Foods,
SJW,SJW Group,SJW Group,Utilities,Utilities - Regulated Water,
SKIL,Skillsoft Corp.,Skillsoft,Consumer Defensive,Education & Training Services,
SKIN,The Beauty Health Company,The Beauty Health Company,Consumer Defensive,Household & Personal Products,
SKLZ,Skillz Inc.,Skillz,Communication Services,Electronic Gaming & Multimedia,
SKT,Tanger Inc.,Tanger Factory Outlet Centers,Real Estate,REIT - Retail,
SKWD,"Skyward Specialty Insurance Group, Inc.",Skyward Specialty Insurance Group,Financial Services,Insurance - Property & Casualty,
SKX,"Skechers U.S.A., Inc.",Skechers,Consumer Cyclical,Footwear & Accessories,
SKY,Skyline Champion Corporation,Skyline Champion,Consumer Cyclical,Residential Construction,
SKYE,"Skye Bioscience, Inc.",Skye Bioscience,Healthcare,Biotechnology,
SKYH,Sky Harbour Group Corporation,Sky Harbour Group,Industrials,Aerospace & Defense,
SKYT,"SkyWater Technology, Inc.",SkyWater Technology,Technology,Semiconductors,
SKYW,"SkyWest, Inc.",SkyWest,Industrials,Airlines,
SKYX,SKYX Platforms Corp.,SKYX Platforms,Industrials,Electrical Equipment & Parts,
SLAB,Silicon Laboratories Inc.,Silicon Labs,Technology,Semiconductors,
SLAM,Slam Corp.,Slam Corp,Financial Services,Shell Companies,
SLB,Schlumberger Limited,Schlumberger,Energy,Oil & Gas Equipment & Services,
SLCA,"U.S. Silica Holdings, Inc.",U.S. Silica,Energy,Oil & Gas Equipment & Services,
SLDB,Solid Biosciences Inc.,Solid Biosciences,Healthcare,Biotechnology,
SLDP,"Solid Power, Inc.",Solid Power,Consumer Cyclical,Auto Parts,
SLG,SL Green Realty Corp.,SL Green Realty,Real Estate,REIT - Office,
SLGN,Silgan Holdings Inc.,Silgan Holdings,Consumer Cyclical,Packaging & Containers,
SLM,SLM Corporation,Sallie Mae,Financial Services,Credit Services,
SLND,"Southland Holdings, Inc.",Southland Holdings,Industrials,Engineering & Construction,
SLNG,"Stabilis Solutions, Inc.",Stabilis Solutions,Energy,Oil & Gas Integrated,
SLNH,"Soluna Holdings, Inc.",Soluna Holdings,Financial Services,Capital Markets,
SLNO,"Soleno Therapeutics, Inc.",Soleno Therapeutics,Healthcare,Biotechnology,
SLP,"Simulations Plus, Inc.",Simulations Plus,Healthcare,Health Information Services,
SLQT,"SelectQuote, Inc.",SelectQuote,Financial Services,Insurance Brokers,
SLRC,SLR Investment Corp.,SLR Investment,Financial Services,Asset Management,
SLRN,"Acelyrin, Inc.",ACELYRIN,Healthcare,Biotechnology,
SLS,"SELLAS Life Sciences Group, Inc.",Sellas Life Sciences,Healthcare,Biotechnology,
SLVM,Sylvamo Corporation,Sylvamo,Basic Materials,Paper & Paper Products,
SM,SM Energy Company,SM Energy,Energy,Oil & Gas E&P,
SMAR,Smartsheet Inc.,Smartsheet,Technology,Software - Application,
SMBC,"Southern Missouri Bancorp, Inc.",Southern Missouri Bancorp,Financial Services,Banks - Regional,
SMBK,"SmartFinancial, Inc.",SmartFinancial (SmartBank),Financial Services,Banks—Regional,
SMCI,"Super Micro Computer, Inc.",Supermicro,Technology,Computer Hardware,
SMG,The Scotts Miracle-Gro Company,ScottsMiracle-Gro,Basic Materials,Agricultural Inputs,
SMHI,SEACOR Marine Holdings Inc.,SEACOR Marine,Industrials,Marine Shipping,
SMID,Smith-Midland Corporation,Smith-Midland,Basic Materials,Building Materials,
SMLP,"Summit Midstream Partners, LP",Summit Midstream,Energy,Oil & Gas Midstream,
SMLR,"Semler Scientific, Inc.",Semler Scientific,Healthcare,Medical Devices,
SMP,"Standard Motor Products, Inc.",Standard Motor Products (SMP),Consumer Cyclical,Auto Parts,
SMPL,The Simply Good Foods Company,Simply Good Foods,Consumer Defensive,Packaged Foods,
SMR,NuScale Power Corporation,NuScale Power,Industrials,Specialty Industrial Machinery,
SMRT,"SmartRent, Inc.",SmartRent,Technology,Software - Application,
SMSI,"Smith Micro Software, Inc.",Smith Micro Software,Technology,Software—Application,
SMTC,Semtech Corporation,Semtech,Technology,Semiconductors,
SMTI,Sanara MedTech Inc.,Sanara MedTech,Healthcare,Medical Instruments & Supplies,
SMXT,"SolarMax Technology, Inc.",SolarMax Technology,Technology,Solar,
SN,"SharkNinja, Inc.",SharkNinja,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
SNA,Snap-on Incorporated,Snap-on,Industrials,Tools & Accessories,
SNAP,Snap Inc.,Snap,Communication Services,Internet Content & Information,
SNAX,"Stryve Foods, Inc.",Stryve Foods,Consumer Defensive,Packaged Foods,
SNBR,Sleep Number Corporation,Sleep Number,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
SNCR,"Synchronoss Technologies, Inc.",Synchronoss,Technology,Software—Infrastructure,
SNCY,"Sun Country Airlines Holdings, Inc.",Sun Country Airlines,Industrials,Airlines,
SND,"Smart Sand, Inc.",Smart Sand,Energy,Oil & Gas Equipment & Services,
SNDA,"Sonida Senior Living, Inc.",Sonida Senior Living,Healthcare,Medical Care Facilities,
SNDR,"Schneider National, Inc.",Schneider,Industrials,Trucking,
SNDX,"Syndax Pharmaceuticals, Inc.",Syndax Pharmaceuticals,Healthcare,Biotechnology,
SNEX,StoneX Group Inc.,StoneX Group,Financial Services,Capital Markets,
SNGX,"Soligenix, Inc.",Soligenix,Healthcare,Biotechnology,
SNOA,"Sonoma Pharmaceuticals, Inc.",Sonoma Pharmaceuticals,Healthcare,Drug Manufacturers—Specialty & Generic,
SNOW,Snowflake Inc.,Snowflake,Technology,Software - Application,
SNPO,Snap One Holdings Corp.,Snap One,Technology,Electronics & Computer Distribution,
SNPS,"Synopsys, Inc.",Synopsys,Technology,Software - Infrastructure,
SNTI,"Senti Biosciences, Inc.",Senti Biosciences,Healthcare,Biotechnology,
SNV,Synovus Financial Corp.,Synovus,Financial Services,Banks - Regional,
SNX,TD SYNNEX Corporation,TD Synnex,Technology,Electronics & Computer Distribution,
SO,The Southern Company,Southern Company,Utilities,Utilities - Regulated Electric,
SOBR,"SOBR Safe, Inc.",SOBR Safe,Technology,Scientific & Technical Instruments,
SOC,Sable Offshore Corp.,Sable Offshore,Energy,Oil & Gas Drilling,
SOFI,"SoFi Technologies, Inc.",SoFi,Financial Services,Credit Services,
SOHO,Sotherly Hotels Inc.,Sotherly Hotels,Real Estate,REIT—Hotel & Motel,
SOI,"Solaris Oilfield Infrastructure, Inc.",Solaris Oilfield Infrastructure,Energy,Oil & Gas Equipment & Services,
SOL,Emeren Group Ltd,ReneSola,Technology,Solar,
SOLV,Solventum Corporation,Solventum,Healthcare,Health Information Services,
SON,Sonoco Products Company,Sonoco,Consumer Cyclical,Packaging & Containers,
SOND,Sonder Holdings Inc.,Sonder Holdings,Consumer Cyclical,Lodging,
SONM,"Sonim Technologies, Inc.",Sonim Technologies,Technology,Communication Equipment,
SONO,"Sonos, Inc.",Sonos,Technology,Consumer Electronics,
SONX,"Sonendo, Inc.",Sonendo,Healthcare,Medical Devices,
SOTK,Sono-Tek Corporation,Sono-Tek Corporation,Technology,Scientific & Technical Instruments,
SOUN,"SoundHound AI, Inc.",SoundHound AI,Technology,Software - Application,
SOWG,Sow Good Inc.,Sow Good,Consumer Defensive,Packaged Foods,
SP,SP Plus Corporation,SP Plus Corporation,Industrials,Specialty Business Services,
SPB,"Spectrum Brands Holdings, Inc.",Spectrum Brands,Consumer Defensive,Household & Personal Products,
SPCE,"Virgin Galactic Holdings, Inc.",Virgin Galactic,Industrials,Aerospace & Defense,
SPFI,"South Plains Financial, Inc.",South Plains Financial,Financial Services,Banks—Regional,
SPG,"Simon Property Group, Inc.",Simon Property Group,Real Estate,REIT - Retail,
SPGI,S&P Global Inc.,S&P Global,Financial Services,Financial Data & Stock Exchanges,
SPH,"Suburban Propane Partners, L.P.",Suburban Propane Partners,Utilities,Utilities - Regulated Gas,
SPI,"SPI Energy Co., Ltd.",SPI Energy,Technology,Solar,
SPIR,"Spire Global, Inc.",Spire Global,Industrials,Specialty Business Services,
SPLP,Steel Partners Holdings L.P.,Steel Partners,Industrials,Conglomerates,
SPOK,"Spok Holdings, Inc.",Spok Holdings,Healthcare,Health Information Services,
SPR,"Spirit AeroSystems Holdings, Inc.",Spirit AeroSystems,Industrials,Aerospace & Defense,
SPRB,"Spruce Biosciences, Inc.",Spruce Biosciences,Healthcare,Biotechnology,
SPRO,"Spero Therapeutics, Inc.",Spero Therapeutics,Healthcare,Biotechnology,
SPRU,Spruce Power Holding Corporation,Spruce Power,Technology,Solar,
SPRY,"ARS Pharmaceuticals, Inc.",ARS Pharmaceuticals,Healthcare,Biotechnology,
SPSC,"SPS Commerce, Inc.",SPS Commerce,Technology,Software - Infrastructure,
SPT,"Sprout Social, Inc.",Sprout Social,Technology,Software - Application,
SPTN,SpartanNash Company,SpartanNash,Consumer Defensive,Food Distribution,
SPWH,"Sportsman's Warehouse Holdings, Inc.",Sportsman's Warehouse,Consumer Cyclical,Specialty Retail,
SPWR,SunPower Corporation,SunPower,Technology,Solar,
SPXC,"SPX Technologies, Inc.",SPX Corporation,Industrials,Building Products & Equipment,
SQ,"Block, Inc.",Block,Technology,Software - Infrastructure,
SQSP,"Squarespace, Inc.",Squarespace,Technology,Software - Infrastructure,
SR,Spire Inc.,Spire Energy,Utilities,Utilities - Regulated Gas,
SRCE,1st Source Corporation,1st Source,Financial Services,Banks - Regional,
SRCL,"Stericycle, Inc.",Stericycle,Industrials,Waste Management,
SRDX,"Surmodics, Inc.",SurModics,Healthcare,Medical Devices,
SRE,Sempra,Sempra Energy,Utilities,Utilities - Diversified,
SRFM,Surf Air Mobility Inc.,Surf Air Mobility,Industrials,Airlines,
SRG,Seritage Growth Properties,Seritage Growth Properties,Real Estate,Real Estate Services,
SRI,"Stoneridge, Inc.",Stoneridge,Consumer Cyclical,Auto Parts,
SRPT,"Sarepta Therapeutics, Inc.",Sarepta Therapeutics,Healthcare,Biotechnology,
SRRK,Scholar Rock Holding Corporation,Scholar Rock Holding,Healthcare,Biotechnology,
SRTS,"Sensus Healthcare, Inc.",Sensus Healthcare,Healthcare,Medical Devices,
SSB,SouthState Corporation,South State Corp,Financial Services,Banks - Regional,
SSBI,Summit State Bank,Summit State Bank,Financial Services,Banks—Regional,
SSBK,"Southern States Bancshares, Inc.",Southern States Bancshares,Financial Services,Banks—Regional,
SSD,"Simpson Manufacturing Co., Inc.",Simpson Manufacturing Company,Basic Materials,Lumber & Wood Production,
SSIC,Silver Spike Investment Corp.,Silver Spike Investment,Financial Services,Asset Management,
SSNC,"SS&C Technologies Holdings, Inc.",SS&C Technologies,Technology,Software - Application,
SSP,The E.W. Scripps Company,E. W. Scripps Company,Communication Services,Broadcasting,
SSSS,SuRo Capital Corp.,SuRo Capital,Financial Services,Asset Management,
SST,"System1, Inc.",System1,Industrials,Specialty Business Services,
SSTI,"SoundThinking, Inc.",ShotSpotter,Technology,Software—Application,
SSTK,"Shutterstock, Inc.",Shutterstock,Communication Services,Internet Content & Information,
ST,Sensata Technologies Holding plc,Sensata Technologies,Technology,Scientific & Technical Instruments,
STAA,STAAR Surgical Company,STAAR Surgical,Healthcare,Medical Instruments & Supplies,
STAF,"Staffing 360 Solutions, Inc.",Staffing 360 Solutions,Industrials,Staffing & Employment Services,
STAG,"STAG Industrial, Inc.",STAG Industrial,Real Estate,REIT - Industrial,
STBA,"S&T Bancorp, Inc.",S&amp;T Bancorp,Financial Services,Banks - Regional,
STC,Stewart Information Services Corporation,Stewart Information Services,Financial Services,Insurance - Property & Casualty,
STCN,"Steel Connect, Inc.",Steel Connect,Industrials,Integrated Freight & Logistics,
STEL,"Stellar Bancorp, Inc.",Stellar Bancorp,Financial Services,Banks - Regional,
STEM,"Stem, Inc.",stem,Technology,Software—Infrastructure,
STEP,StepStone Group LP,StepStone Group,Financial Services,Asset Management,
STER,Sterling Check Corp.,Sterling Check,Technology,Software - Infrastructure,
STGW,Stagwell Inc.,Stagwell,Communication Services,Advertising Agencies,
STI,Solidion Technology Inc.,Solidion Technology,Industrials,Electrical Equipment & Parts,
STIM,"Neuronetics, Inc.",Neuronetics,Healthcare,Diagnostics & Research,
STKS,"The ONE Group Hospitality, Inc.",The ONE Group Hospitality,Consumer Cyclical,Restaurants,
STLD,"Steel Dynamics, Inc.",Steel Dynamics,Basic Materials,Steel,
STOK,"Stoke Therapeutics, Inc.",Stoke Therapeutics,Healthcare,Biotechnology,
STR,Sitio Royalties Corp.,Sitio Royalties,Energy,Oil & Gas E&P,
STRA,"Strategic Education, Inc.",Strategic Education,Consumer Defensive,Education & Training Services,
STRL,"Sterling Infrastructure, Inc.",Sterling Construction,Industrials,Engineering & Construction,
STRM,"Streamline Health Solutions, Inc.",Streamline Health Solutions,Healthcare,Health Information Services,
STRO,"Sutro Biopharma, Inc.",Sutro Biopharma,Healthcare,Biotechnology,
STRS,Stratus Properties Inc.,Stratus Properties,Real Estate,Real Estate—Diversified,
STRT,Strattec Security Corporation,Strattec Security,Consumer Cyclical,Auto Parts,
STRW,"Strawberry Fields REIT, Inc.",Strawberry Fields REIT,Real Estate,REIT - Healthcare Facilities,
STT,State Street Corporation,State Street Corporation,Financial Services,Asset Management,
STTK,"Shattuck Labs, Inc.",Shattuck Labs,Healthcare,Biotechnology,
STWD,"Starwood Property Trust, Inc.",Starwood Property Trust,Real Estate,REIT - Mortgage,
STXS,"Stereotaxis, Inc.",Stereotaxis,Healthcare,Medical Instruments & Supplies,
STZ,"Constellation Brands, Inc.",Constellation Brands,Consumer Defensive,Beverages - Wineries & Distilleries,
SUI,"Sun Communities, Inc.",Sun Communities,Real Estate,REIT - Residential,
SUM,"Summit Materials, Inc.",Summit Materials,Basic Materials,Building Materials,
SUN,Sunoco LP,Sunoco,Energy,Oil & Gas Refining & Marketing,
SUP,"Superior Industries International, Inc.",Superior Industries International,Consumer Cyclical,Auto Parts,
SUPN,"Supernus Pharmaceuticals, Inc.",Supernus Pharmaceuticals,Healthcare,Drug Manufacturers - Specialty & Generic,
SURG,"SurgePays, Inc.",SurgePays,Technology,Software—Application,
SVC,Service Properties Trust,Service Properties Trust,Real Estate,REIT - Hotel & Motel,
SVCO,"Silvaco Group, Inc.",Silvaco Group,Technology,Software - Application,
SVRA,Savara Inc.,Savara Pharmaceuticals,Healthcare,Biotechnology,
SVV,"Savers Value Village, Inc.",Savers Value Village,Consumer Cyclical,Specialty Retail,
SWAV,"Shockwave Medical, Inc.",ShockWave Medical,Healthcare,Medical Devices,
SWBI,"Smith & Wesson Brands, Inc.",Smith &amp; Wesson,Industrials,Aerospace & Defense,
SWI,SolarWinds Corporation,SolarWinds,Technology,Software - Infrastructure,
SWIM,"Latham Group, Inc.",Latham Group,Industrials,Building Products & Equipment,
SWK,"Stanley Black & Decker, Inc.",Stanley Black &amp; Decker,Industrials,Tools & Accessories,
SWKH,SWK Holdings Corporation,SWK Holdings,Financial Services,Asset Management,
SWKS,"Skyworks Solutions, Inc.",Skyworks Solutions,Technology,Semiconductors,
SWN,Southwestern Energy Company,Southwestern Energy,Energy,Oil & Gas E&P,
SWTX,"SpringWorks Therapeutics, Inc.",SpringWorks Therapeutics,Healthcare,Biotechnology,
SWX,"Southwest Gas Holdings, Inc.",Southwest Gas,Utilities,Utilities - Regulated Gas,
SXC,"SunCoke Energy, Inc.",SunCoke Energy,Basic Materials,Coking Coal,
SXI,Standex International Corporation,Standex,Industrials,Specialty Industrial Machinery,
SXT,Sensient Technologies Corporation,Sensient Technologies,Basic Materials,Specialty Chemicals,
SYBT,"Stock Yards Bancorp, Inc.",Stock Yards Bancorp,Financial Services,Banks - Regional,
SYBX,"Synlogic, Inc.",Synlogic,Healthcare,Biotechnology,
SYF,Synchrony Financial,Synchrony,Financial Services,Credit Services,
SYK,Stryker Corporation,Stryker Corporation,Healthcare,Medical Devices,
SYM,Symbotic Inc.,Symbotic,Industrials,Specialty Industrial Machinery,
SYNA,Synaptics Incorporated,Synaptics,Technology,Semiconductors,
SYRE,"Spyre Therapeutics, Inc.",Spyre Therapeutics,Healthcare,Biotechnology,
SYRS,"Syros Pharmaceuticals, Inc.",Syros Pharmaceuticals,Healthcare,Biotechnology,
SYY,Sysco Corporation,Sysco,Consumer Defensive,Food Distribution,
T,AT&T Inc.,AT&T,Communication Services,Telecom Services,
TACT,TransAct Technologies Incorporated,TransAct Technologies,Technology,Computer Hardware,
TALK,"Talkspace, Inc.",Talkspace,Healthcare,Health Information Services,
TALO,Talos Energy Inc.,Talos Energy,Energy,Oil & Gas E&P,
TAP,Molson Coors Beverage Company,Molson Coors,Consumer Defensive,Beverages - Brewers,
TAPM,"Tapinator, Inc.",Tapinator,Communication Services,Electronic Gaming & Multimedia,
TARA,"Protara Therapeutics, Inc.",Protara Therapeutics,Healthcare,Biotechnology,
TARS,"Tarsus Pharmaceuticals, Inc.",Tarsus Pharmaceuticals,Healthcare,Biotechnology,
TASK,"TaskUs, Inc.",TaskUs,Technology,Information Technology Services,
TAST,"Carrols Restaurant Group, Inc.",Carrols Restaurant Group,Consumer Cyclical,Restaurants,
TAYD,"Taylor Devices, Inc.",Taylor Devices,Industrials,Specialty Industrial Machinery,
TBBK,"The Bancorp, Inc.",The Bancorp,Financial Services,Banks - Regional,
TBI,"TrueBlue, Inc.",TrueBlue,Industrials,Staffing & Employment Services,
TBIO,"Telesis Bio, Inc.",Telesis Bio,Healthcare,Medical Devices,
TBLA,Taboola.com Ltd.,Taboola.com,Communication Services,Internet Content & Information,
TBLT,"ToughBuilt Industries, Inc.",ToughBuilt Industries,Industrials,Tools & Accessories,
TBNK,Territorial Bancorp Inc.,Territorial Bancorp,Financial Services,Banks—Regional,
TBRG,"TruBridge, Inc.",TruBridge,Healthcare,Health Information Services,
TCBC,"TC Bancshares, Inc.",TC Bancshares,Financial Services,Banks—Regional,
TCBI,"Texas Capital Bancshares, Inc.",Texas Capital Bancshares,Financial Services,Banks - Regional,
TCBK,TriCo Bancshares,TriCo Bancshares,Financial Services,Banks - Regional,
TCBX,"Third Coast Bancshares, Inc.",Third Coast Bancshares,Financial Services,Banks—Regional,
TCI,"Transcontinental Realty Investors, Inc.",Transcontinental Realty Investors,Real Estate,Real Estate Services,
TCMD,"Tactile Systems Technology, Inc.",Tactile Medical,Healthcare,Medical Devices,
TCRT,"Alaunos Therapeutics, Inc.",Alaunos Therapeutics,Healthcare,Biotechnology,
TCRX,"TScan Therapeutics, Inc.",TScan Therapeutics,Healthcare,Biotechnology,
TCS,"The Container Store Group, Inc.",The Container Store,Consumer Cyclical,Specialty Retail,
TDC,Teradata Corporation,Teradata,Technology,Software - Infrastructure,
TDG,TransDigm Group Incorporated,TransDigm,Industrials,Aerospace & Defense,
TDOC,"Teladoc Health, Inc.",Teladoc Health,Healthcare,Health Information Services,
TDS,"Telephone and Data Systems, Inc.",Telephone and Data Systems,Communication Services,Telecom Services,
TDUP,ThredUp Inc.,ThredUp,Consumer Cyclical,Internet Retail,
TDW,Tidewater Inc.,Tidewater,Energy,Oil & Gas Equipment & Services,
TDY,Teledyne Technologies Incorporated,Teledyne,Technology,Scientific & Technical Instruments,
TECH,Bio-Techne Corporation,Bio-Techne,Healthcare,Biotechnology,
TECX,"Tectonic Therapeutic, Inc.",Tectonic Therapeutic,Healthcare,Biotechnology,
TELA,"TELA Bio, Inc.",TELA Bio,Healthcare,Medical Devices,
TELL,Tellurian Inc.,Tellurian,Energy,Oil & Gas E&P,
TELO,"Telomir Pharmaceuticals, Inc.",Telomir Pharmaceuticals,Healthcare,Biotechnology,
TEM,"Tempus AI, Inc",Tempus AI,Healthcare,Health Information Services,
TENB,"Tenable Holdings, Inc.",Tenable,Technology,Software - Infrastructure,
TER,"Teradyne, Inc.",Teradyne,Technology,Semiconductor Equipment & Materials,
TERN,"Terns Pharmaceuticals, Inc.",Terns Pharmaceuticals,Healthcare,Biotechnology,
TEX,Terex Corporation,Terex,Industrials,Farm & Heavy Construction Machinery,
TFC,Truist Financial Corporation,Truist Financial,Financial Services,Banks - Regional,
TFIN,"Triumph Financial, Inc.",Triumph Financial,Financial Services,Banks - Regional,
TFSL,TFS Financial Corporation,TFS Financial,Financial Services,Banks - Regional,
TFX,Teleflex Incorporated,Teleflex,Healthcare,Medical Instruments & Supplies,
TG,Tredegar Corporation,Tredegar,Industrials,Metal Fabrication,
TGAN,"Transphorm, Inc.",Transphorm,Technology,Semiconductor Equipment & Materials,
TGI,"Triumph Group, Inc.",Triumph Group,Industrials,Aerospace & Defense,
TGNA,TEGNA Inc.,Tegna,Communication Services,Broadcasting,
TGT,Target Corporation,Target,Consumer Defensive,Discount Stores,
TGTX,"TG Therapeutics, Inc.",TG Therapeutics,Healthcare,Biotechnology,
TH,Target Hospitality Corp.,Target Hospitality,Industrials,Specialty Business Services,
THAR,"Tharimmune, Inc.",Tharimmune,Healthcare,Biotechnology,
THC,Tenet Healthcare Corporation,Tenet Healthcare,Healthcare,Medical Care Facilities,
THFF,First Financial Corporation,First Financial,Financial Services,Banks—Regional,
THG,"The Hanover Insurance Group, Inc.",Hanover Insurance Group,Financial Services,Insurance - Property & Casualty,
THO,"THOR Industries, Inc.",Thor Industries,Consumer Cyclical,Recreational Vehicles,
THR,"Thermon Group Holdings, Inc.",Thermon Group,Industrials,Specialty Industrial Machinery,
THRD,"Third Harmonic Bio, Inc.",Third Harmonic Bio,Healthcare,Biotechnology,
THRM,Gentherm Incorporated,Gentherm,Consumer Cyclical,Auto Parts,
THRY,"Thryv Holdings, Inc.",Thryv,Communication Services,Internet Content & Information,
THS,"TreeHouse Foods, Inc.",TreeHouse Foods,Consumer Defensive,Packaged Foods,
TIL,"Instil Bio, Inc.",Instil Bio,Healthcare,Biotechnology,
TILE,"Interface, Inc.",Interface,Industrials,Building Products & Equipment,
TIO,"Tingo Group, Inc.",Tingo Group,Technology,Software—Application,
TIPT,Tiptree Inc.,Tiptree,Financial Services,Insurance - Specialty,
TISI,"Team, Inc.",Team Inc,Industrials,Specialty Business Services,
TITN,Titan Machinery Inc.,Titan Machinery,Industrials,Industrial Distribution,
TIVC,"Tivic Health Systems, Inc.",Tivic Health Systems,Healthcare,Medical Devices,
TJX,"The TJX Companies, Inc.",TJX Companies,Consumer Cyclical,Apparel Retail,
TKO,"TKO Group Holdings, Inc.",TKO Group,Communication Services,Entertainment,
TKR,The Timken Company,Timken Company,Industrials,Tools & Accessories,
TLIS,Talis Biomedical Corporation,Talis Biomedical,Healthcare,Medical Devices,
TLPH,"Talphera, Inc.",Talphera,Healthcare,Drug Manufacturers—Specialty & Generic,
TLS,Telos Corporation,Telos,Technology,Software—Infrastructure,
TLSI,"TriSalus Life Sciences, Inc.",TriSalus Life Sciences,Healthcare,Medical Devices,
TLYS,"Tilly's, Inc.",Tillys,Consumer Cyclical,Apparel Retail,
TMCI,"Treace Medical Concepts, Inc.",Treace Medical Concepts,Healthcare,Medical Devices,
TMDX,"TransMedics Group, Inc.",TransMedics Group,Healthcare,Medical Devices,
TMHC,Taylor Morrison Home Corporation,Taylor Morrison,Consumer Cyclical,Residential Construction,
TMO,Thermo Fisher Scientific Inc.,Thermo Fisher Scientific,Healthcare,Diagnostics & Research,
TMP,Tompkins Financial Corporation,Tompkins Financial,Financial Services,Banks - Regional,
TMUS,"T-Mobile US, Inc.",T-Mobile US,Communication Services,Telecom Services,
TNC,Tennant Company,Tennant Company,Industrials,Specialty Industrial Machinery,
TNDM,"Tandem Diabetes Care, Inc.",Tandem Diabetes Care,Healthcare,Medical Devices,
TNET,"TriNet Group, Inc.",TriNet,Industrials,Staffing & Employment Services,
